Stock_Out_Hold_(Y/N)_____OOSTCK,Single Value,1,N (153764),"N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Theo/Actual_Flag_____OOSTAF,Single Value,1,Y (105941)," , Y, Y,  ,  ",nvarchar,(MAX),153764,0,47823,0.00%,31.10%,0,7
Time_Order_Entered_____OOENTT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Time_Order_to_Ship_____OOSHPT,Single Value,1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,7
Use_Tax_Limit_(Y/N/C/B_____OOCLMT,Single Value,1,N (148525),"N, N, N, N, N",nvarchar,(MAX),153764,0,5239,0.00%,3.41%,0,7
Was_A_Future_Order_Flag_(Y/N)_____OOWAFO,Single Value,1,N (10)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153754,0.00%,99.99%,0,7
"""UPSABLE""_(Y/N)_____OOUPS",Flag (2 Values),2,"N (56818), Y (6708)"," , N,  , N,  ",nvarchar,(MAX),153764,0,90238,0.00%,58.69%,Flag,10
ADDITIONAL_CHARGE_SALES_INSIDE_____OOASLI,Flag (2 Values),2,"0.0 (153763), 0.01 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
CONSOLIDATE_INV_Y/N_____OOCONY,Flag (2 Values),2,"N (153760), Y (4)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
Copied_Quote_____OOCOPQ,Flag (2 Values),2,"Y (5857), A (10)"," ,  , Y,  ,  ",nvarchar,(MAX),153764,0,147897,0.00%,96.18%,Flag,10
Credit_Held_(Y/N)_____OOCRED,Flag (2 Values),2,"N (153759), Y (4)","N, N, N, N, N",nvarchar,(MAX),153764,0,1,0.00%,0.00%,Flag,10
CURRENCY_EXCHq_____OOPFMX,Flag (2 Values),2,"N (143513), Y (10251)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
CUSTOMER_BILL-TO_____OOBLTO,Flag (2 Values),2,"0.0 (153763), 259.0 (1)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
FED_TAXABLEq_____OOFTTX,Flag (2 Values),2,"N (143771), Y (9993)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
FREIGHT_TAXABLE_Y/N_____OOFRTY,Flag (2 Values),2,"N (140141), Y (11029)","N, N, N, N, N",nvarchar,(MAX),153764,0,2594,0.00%,1.69%,Flag,10
Hot_Order_____OOHOT,Flag (2 Values),2,"N (146652), Y (7112)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
INSIDE_SALESMAN_DISTRICT_____OOISMD,Flag (2 Values),2,"1.0 (153762), 0.0 (2)","1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
MAIL_INVOICE_(Y/N)_____OOMAIL,Flag (2 Values),2,"Y (146731), N (3684)","Y, Y, Y, Y, Y",nvarchar,(MAX),153764,0,3349,0.00%,2.18%,Flag,10
METRIC_Y/N_____OOMTRC,Flag (2 Values),2,"N (153708), Y (56)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
NUMBER_OF_INVOICES_____OOINVC,Flag (2 Values),2,"1.0 (148519), 0.0 (5245)","1.0, 1.0, 1.0, 1.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
OUTSIDE_SALESMAN__2_DISTRICT_____OOSMD2,Flag (2 Values),2,"0.0 (112057), 1.0 (41707)","0.0, 0.0, 1.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
OUTSIDE_SALESMAN__3_DISTRICT_____OOSMD3,Flag (2 Values),2,"0.0 (153617), 1.0 (147)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
OUTSIDE_SALESMAN_1_COMMISSIONED_Y/N_____OOSMC1,Flag (2 Values),2,"N (153534), Y (230)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
OUTSIDE_SALESMAN_3_NUMBER_____OOSMN3,Flag (2 Values),2,"0.0 (153617), 8.0 (147)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
PROCESSED_ORDER_(Y/_)_____OOPRCD,Flag (2 Values),2,"Y (14351), N (1132)"," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,138281,0.00%,89.93%,Flag,10
Ready_for_Invoicing_Flag_(Y/N)_____OOINFL,Flag (2 Values),2,"Y (145820), N (4621)","Y, Y, Y, Y, Y",nvarchar,(MAX),153764,0,3323,0.00%,2.16%,Flag,10
Sales_Approval_____OOSAPR,Flag (2 Values),2,"N (150706), Y (3027)","N, N, N, N, N",nvarchar,(MAX),153764,0,31,0.00%,0.02%,Flag,10
Scheduling_Priority_____OOSCHP,Flag (2 Values),2,"0 (105758), 1 (2)"," , 0,  , 0, 0",nvarchar,(MAX),153764,0,48004,0.00%,31.22%,Flag,10
TAXABLE_Y/N_____OOTAXY,Flag (2 Values),2,"N (142279), Y (11485)","N, N, N, N, N",nvarchar,(MAX),153764,0,0,0.00%,0.00%,Flag,10
Work_Order_Printed_Y/N_____OOSMC3,Flag (2 Values),2,"Y (146255), N (4432)","Y, Y, Y, N, Y",nvarchar,(MAX),153764,0,3077,0.00%,2.00%,Flag,10
ACTUAL_SHIP_CENTURY_____OOACCC,Date (Suffix),2,"20.0 (149838), 0.0 (3926)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ACTUAL_SHIP_DAY_____OOACDD,Date (Suffix),32,Distinct: 32,"27.0, 1.0, 13.0, 6.0, 19.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ACTUAL_SHIP_MONTH_____OOACMM,Date (Suffix),13,"3.0 (15119), 1.0 (13901), 2.0 (13694), 4.0 (13279), 6.0 (12623), 5.0 (12619), 8.0 (12505), 10.0 (12468), 7.0 (11602), 11.0 (11245)","1.0, 1.0, 3.0, 1.0, 6.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ACTUAL_SHIP_YEAR_____OOACYY,Date (Suffix),16,"22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18906), 19.0 (16926), 18.0 (16452), 17.0 (13480), 20.0 (12489), 25.0 (6042), 0.0 (3350)","24.0, 23.0, 18.0, 21.0, 23.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Audited_Century_____OOAUCC,Date (Suffix),2,"20.0 (151376), 0.0 (2388)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Audited_Day_____OOAUDD,Date (Suffix),32,Distinct: 32,"20.0, 17.0, 21.0, 4.0, 19.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Audited_Month_____OOAUMM,Date (Suffix),13,"3.0 (14988), 1.0 (14031), 2.0 (13851), 4.0 (13404), 5.0 (12692), 10.0 (12579), 8.0 (12489), 6.0 (12471), 7.0 (11552), 9.0 (11526)","10.0, 1.0, 1.0, 8.0, 11.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Audited_Year_____OOAUYY,Date (Suffix),14,"22.0 (26006), 23.0 (21510), 24.0 (19820), 21.0 (18934), 19.0 (16804), 18.0 (16398), 17.0 (13389), 20.0 (12325), 25.0 (6084), 0.0 (2388)","18.0, 19.0, 23.0, 18.0, 24.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Century_____OOEXCC,Date (Suffix),1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Effective_Century_____OOEFCC,Date (Suffix),2,"0.0 (143513), 20.0 (10251)","0.0, 0.0, 0.0, 20.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Effective_Day_____OOEFDD,Date (Suffix),32,Distinct: 32,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Effective_Month_____OOEFMM,Date (Suffix),13,"0.0 (143513), 3.0 (1056), 1.0 (1003), 2.0 (990), 6.0 (905), 8.0 (876), 5.0 (829), 9.0 (800), 4.0 (789), 10.0 (763)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Effective_Year_____OOEFYY,Date (Suffix),11,"0.0 (143513), 22.0 (2197), 21.0 (1583), 23.0 (1463), 17.0 (1158), 24.0 (1131), 19.0 (967), 18.0 (888), 20.0 (537), 25.0 (325)","21.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Estimated_Ready_Cent_____OOESCC,Date (Suffix),2,"20.0 (150662), 0.0 (3102)","0.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Estimated_Ready_Day_____OOESDD,Date (Suffix),32,Distinct: 32,"22.0, 22.0, 9.0, 25.0, 16.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Estimated_Ready_Mnth_____OOESMM,Date (Suffix),13,"3.0 (14984), 1.0 (13994), 2.0 (13897), 4.0 (13415), 5.0 (13006), 8.0 (12577), 6.0 (12500), 10.0 (12328), 7.0 (11577), 9.0 (11288)","4.0, 6.0, 7.0, 12.0, 5.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Estimated_Ready_Year_____OOESYY,Date (Suffix),13,"22.0 (25832), 23.0 (20953), 24.0 (18923), 21.0 (18831), 19.0 (17165), 18.0 (16453), 17.0 (13468), 20.0 (12589), 25.0 (6401), 0.0 (3102)","17.0, 25.0, 23.0, 25.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
FISCAL_YEAR_____OOGLYY,Date (Suffix),8,"0.0 (47631), 22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18907), 20.0 (12489), 25.0 (6023), 19.0 (2609)","22.0, 0.0, 22.0, 0.0, 24.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
INVOICE_CENTURY_____OOICC,Date (Suffix),2,"20.0 (150405), 0.0 (3359)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
INVOICE_DAY_____OOIDD,Date (Suffix),32,Distinct: 32,"16.0, 24.0, 2.0, 11.0, 14.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
INVOICE_MONTH_____OOIMM,Date (Suffix),13,"3.0 (15136), 1.0 (13843), 2.0 (13683), 4.0 (13303), 6.0 (12630), 5.0 (12609), 8.0 (12484), 10.0 (12443), 7.0 (11623), 9.0 (11250)","8.0, 8.0, 2.0, 9.0, 7.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
INVOICE_YEAR_____OOIYY,Date (Suffix),10,"22.0 (25853), 23.0 (21087), 24.0 (19165), 21.0 (18907), 19.0 (16950), 18.0 (16445), 17.0 (13469), 20.0 (12487), 25.0 (6042), 0.0 (3359)","17.0, 17.0, 22.0, 22.0, 23.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
MONTH_____OOEXMM,Date (Suffix),1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORDER_DATE_CENTURY_____OOOCC,Date (Suffix),1,20.0 (153764),"20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORDER_DATE_DAY_____OOODD,Date (Suffix),31,Distinct: 31,"26.0, 21.0, 31.0, 12.0, 17.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORDER_DATE_MONTH_____OOOMM,Date (Suffix),12,"3.0 (15210), 1.0 (14346), 2.0 (14128), 4.0 (13398), 5.0 (12834), 10.0 (12796), 6.0 (12709), 8.0 (12657), 9.0 (11778), 7.0 (11585)","12.0, 5.0, 10.0, 6.0, 4.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORDER_DATE_YEAR_____OOOYY,Date (Suffix),13,"22.0 (26626), 23.0 (21784), 24.0 (20179), 21.0 (19428), 19.0 (16811), 18.0 (16638), 17.0 (13587), 20.0 (12446), 25.0 (6081), 16.0 (144)","22.0, 21.0, 22.0, 21.0, 22.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORG_REQ_SHIP_CENTURY_____OORRCC,Date (Suffix),2,"20.0 (150729), 0.0 (3035)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORG_REQ_SHIP_DAY_____OORRDD,Date (Suffix),32,Distinct: 32,"24.0, 8.0, 27.0, 7.0, 4.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORG_REQ_SHIP_MONTH_____OORRMM,Date (Suffix),13,"3.0 (15033), 2.0 (13772), 1.0 (13679), 4.0 (13433), 5.0 (12965), 6.0 (12579), 8.0 (12457), 10.0 (12405), 7.0 (11647), 9.0 (11294)","1.0, 5.0, 11.0, 2.0, 4.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
ORG_REQ_SHIP_YEAR_____OORRYY,Date (Suffix),13,"22.0 (25765), 23.0 (20896), 24.0 (19163), 21.0 (19005), 19.0 (16914), 18.0 (16500), 17.0 (13482), 20.0 (12507), 25.0 (6448), 0.0 (3035)","23.0, 23.0, 22.0, 22.0, 24.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_CENTURY_____OORQCC,Date (Suffix),2,"20.0 (150930), 0.0 (2834)","20.0, 20.0, 20.0, 20.0, 20.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_DAY_____OORQDD,Date (Suffix),32,Distinct: 32,"27.0, 1.0, 13.0, 19.0, 28.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_MONTH_____OORQMM,Date (Suffix),13,"3.0 (15116), 1.0 (13902), 2.0 (13772), 4.0 (13394), 5.0 (12864), 6.0 (12619), 8.0 (12550), 10.0 (12413), 7.0 (11646), 9.0 (11286)","8.0, 11.0, 7.0, 3.0, 1.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
REQUESTED_SHIP_YEAR_____OORQYY,Date (Suffix),13,"22.0 (25803), 23.0 (21065), 24.0 (19238), 21.0 (18945), 19.0 (16956), 18.0 (16472), 17.0 (13473), 20.0 (12518), 25.0 (6419), 0.0 (2834)","24.0, 19.0, 17.0, 19.0, 24.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Scheduled_Ship_CC_____OOSSCC,Date (Suffix),2,"0.0 (149960), 20.0 (3804)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Scheduled_Ship_DD_____OOSSDD,Date (Suffix),32,Distinct: 32,"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Scheduled_Ship_MM_____OOSSMM,Date (Suffix),13,"0.0 (149960), 3.0 (396), 2.0 (363), 4.0 (340), 5.0 (335), 1.0 (333), 8.0 (312), 6.0 (309), 10.0 (302), 11.0 (292)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
Scheduled_Ship_YY_____OOSSYY,Date (Suffix),10,"0.0 (149960), 23.0 (522), 24.0 (501), 22.0 (463), 19.0 (454), 21.0 (453), 17.0 (445), 18.0 (420), 20.0 (418), 25.0 (128)","0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
YEAR_____OOEXYY,Date (Suffix),1,0.0 (153764),"0.0, 0.0, 0.0, 0.0, 0.0",nvarchar,(MAX),153764,0,0,0.00%,0.00%,0,11
35_POSITION_NAME_____OONAME,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ADDRESS_THREE_____OOCAD3,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ADDRESS_TWO_____OOCAD2,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Approval_Type_____OOCCAP,All Whitespace,0,(All Whitespace),"     ,      ,      ,      ,      ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
BACKORDERS_Y/N_____OOBKOY,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
BILL_OF_LADING_FLAG_____OOBOLF,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Billing_Addr1_____OOCAD1,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
CITY_25_POS_____OOCCTY,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Contact_email_____OOCEMAL,All Whitespace,0,(All Whitespace),"                                                  ,                                                   ,                                                   ,                                                   ,                                                   ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Contact_Fax#_____OOCFAX,All Whitespace,0,(All Whitespace),"                  ,                   ,                   ,                   ,                   ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Contract_Number_____OOCNTR,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Country_____OOCCTR,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Credit_Card/Co_name_____OOCCCO,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Credit_Card_Acct_____OOACCT,All Whitespace,0,(All Whitespace),"                    ,                     ,                     ,                     ,                     ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Credit_Card_Type_____OOCCTP,All Whitespace,0,(All Whitespace),"    ,     ,     ,     ,     ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Cust.owned_Matl_Sale_____OOCMAT,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
CUSTOMER_REFERENCE_____OOCREF,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
EDI_TRANS_NUMBER_____OOEDI#,All Whitespace,0,(All Whitespace),"         ,          ,          ,          ,          ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
FED_TAX_EXEMPTq_____OOFTEX,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
FORCAST_ORDER#_____OOFORD,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
JOB_NAME_____OOJOB,All Whitespace,0,(All Whitespace),"                                   ,                                    ,                                    ,                                    ,                                    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Language_Country_____OOLANG,All Whitespace,0,(All Whitespace),"   ,    ,    ,    ,    ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Manually_Released_____OOMANR,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
MILL_ORDER_#_____OOMPO#,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Order_EDI_Y/N_____OOEDI,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Pack_Info_Entered_____OOPKIN,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
PHONE/FAX#_____OOCPHO,All Whitespace,0,(All Whitespace),"                  ,                   ,                   ,                   ,                   ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
PREVIOUSLY_HFR_ORDER_(Y/_)_____OOHFRF,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
SHIPMENT_CONTROL_NUMBER_____OOSCTR,All Whitespace,0,(All Whitespace),"                              ,                               ,                               ,                               ,                               ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Sigmanest_Ref_____OOSIGR,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Test_Report_Printed_____OOTSTP,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Transaction_Type_____OOETYP,All Whitespace,0,(All Whitespace),"  ,   ,   ,   ,   ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ULTIMATE_CUST_NAME_____OOUCN,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ULTIMATE_CUST_PO#_____OOUCPN,All Whitespace,0,(All Whitespace),"                         ,                          ,                          ,                          ,                          ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ULTIMATE_CUST_PO#_____OOUCPO,All Whitespace,0,(All Whitespace),"               ,                ,                ,                ,                ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
ULTIMATE_CUST_REL#_____OOUREL,All Whitespace,0,(All Whitespace),"          ,           ,           ,           ,           ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
Verification#_____OOCCOD,All Whitespace,0,(All Whitespace),"    ,     ,     ,     ,     ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
WEB_Quotes/Orders_____OORELY,All Whitespace,0,(All Whitespace)," ,  ,  ,  ,  ",nvarchar,(MAX),153764,0,153764,0.00%,100.00%,0,12
